,locality_name,reg_name,dep_name,postal_code,center_latitude,center_longitude,locality
16053,Lavaudieu,Auvergne-Rhône-Alpes,Haute-Loire,43100,45.263,3.455,"Lavaudieu (43100), Auvergne-Rhône-Alpes"
16054,Lavoûte-Chilhac,Auvergne-Rhône-Alpes,Haute-Loire,43380,45.156,3.411,"Lavoûte-Chilhac (43380), Auvergne-Rhône-Alpes"
16055,Lavoûte-sur-Loire,Auvergne-Rhône-Alpes,Haute-Loire,43800,45.12,3.903,"Lavoûte-sur-Loire (43800), Auvergne-Rhône-Alpes"
16056,Lempdes-sur-Allagnon,Auvergne-Rhône-Alpes,Haute-Loire,43410,45.379,3.28,"Lempdes-sur-Allagnon (43410), Auvergne-Rhône-Alpes"
16057,Léotoing,Auvergne-Rhône-Alpes,Haute-Loire,43410,45.353,3.24,"Léotoing (43410), Auvergne-Rhône-Alpes"
16058,Lissac,Auvergne-Rhône-Alpes,Haute-Loire,43350,45.134,3.76,"Lissac (43350), Auvergne-Rhône-Alpes"
16059,Lorlanges,Auvergne-Rhône-Alpes,Haute-Loire,43360,45.324,3.263,"Lorlanges (43360), Auvergne-Rhône-Alpes"
16060,Loudes,Auvergne-Rhône-Alpes,Haute-Loire,43320,45.098,3.745,"Loudes (43320), Auvergne-Rhône-Alpes"
16061,Lubilhac,Auvergne-Rhône-Alpes,Haute-Loire,43100,45.243,3.252,"Lubilhac (43100), Auvergne-Rhône-Alpes"
16062,Malrevers,Auvergne-Rhône-Alpes,Haute-Loire,43800,45.099,3.967,"Malrevers (43800), Auvergne-Rhône-Alpes"
16063,Malvalette,Auvergne-Rhône-Alpes,Haute-Loire,43210,45.355,4.153,"Malvalette (43210), Auvergne-Rhône-Alpes"
16064,Malvières,Auvergne-Rhône-Alpes,Haute-Loire,43160,45.343,3.726,"Malvières (43160), Auvergne-Rhône-Alpes"
16065,Le Mas-de-Tence,Auvergne-Rhône-Alpes,Haute-Loire,43190,45.119,4.369,"Le Mas-de-Tence (43190), Auvergne-Rhône-Alpes"
16066,Mazet-Saint-Voy,Auvergne-Rhône-Alpes,Haute-Loire,43520,45.044,4.24,"Mazet-Saint-Voy (43520), Auvergne-Rhône-Alpes"
16067,Mazerat-Aurouze,Auvergne-Rhône-Alpes,Haute-Loire,43230,45.188,3.566,"Mazerat-Aurouze (43230), Auvergne-Rhône-Alpes"
16068,Mazeyrat-d'Allier,Auvergne-Rhône-Alpes,Haute-Loire,43300,45.128,3.528,"Mazeyrat-d'Allier (43300), Auvergne-Rhône-Alpes"
16069,Mercœur,Auvergne-Rhône-Alpes,Haute-Loire,43100,45.188,3.304,"Mercœur (43100), Auvergne-Rhône-Alpes"
16070,Mézères,Auvergne-Rhône-Alpes,Haute-Loire,43800,45.168,4.014,"Mézères (43800), Auvergne-Rhône-Alpes"
16071,Le Monastier-sur-Gazeille,Auvergne-Rhône-Alpes,Haute-Loire,43150,44.934,4.007,"Le Monastier-sur-Gazeille (43150), Auvergne-Rhône-Alpes"
16072,Monistrol-d'Allier,Auvergne-Rhône-Alpes,Haute-Loire,43580,44.976,3.636,"Monistrol-d'Allier (43580), Auvergne-Rhône-Alpes"
16073,Monistrol-sur-Loire,Auvergne-Rhône-Alpes,Haute-Loire,43120,45.291,4.184,"Monistrol-sur-Loire (43120), Auvergne-Rhône-Alpes"
16074,Monlet,Auvergne-Rhône-Alpes,Haute-Loire,43270,45.229,3.714,"Monlet (43270), Auvergne-Rhône-Alpes"
16075,Montclard,Auvergne-Rhône-Alpes,Haute-Loire,43230,45.264,3.58,"Montclard (43230), Auvergne-Rhône-Alpes"
16076,Le Monteil,Auvergne-Rhône-Alpes,Haute-Loire,43700,45.067,3.913,"Le Monteil (43700), Auvergne-Rhône-Alpes"
16077,Montfaucon-en-Velay,Auvergne-Rhône-Alpes,Haute-Loire,43290,45.184,4.323,"Montfaucon-en-Velay (43290), Auvergne-Rhône-Alpes"
16078,Montregard,Auvergne-Rhône-Alpes,Haute-Loire,43290,45.16,4.355,"Montregard (43290), Auvergne-Rhône-Alpes"
16079,Montusclat,Auvergne-Rhône-Alpes,Haute-Loire,43260,45.01,4.114,"Montusclat (43260), Auvergne-Rhône-Alpes"
16080,Moudeyres,Auvergne-Rhône-Alpes,Haute-Loire,43150,44.949,4.103,"Moudeyres (43150), Auvergne-Rhône-Alpes"
16081,Ouides,Auvergne-Rhône-Alpes,Haute-Loire,43510,44.906,3.74,"Ouides (43510), Auvergne-Rhône-Alpes"
16082,Paulhac,Auvergne-Rhône-Alpes,Haute-Loire,43100,45.295,3.341,"Paulhac (43100), Auvergne-Rhône-Alpes"
16083,Paulhaguet,Auvergne-Rhône-Alpes,Haute-Loire,43230,45.218,3.515,"Paulhaguet (43230), Auvergne-Rhône-Alpes"
16084,Pébrac,Auvergne-Rhône-Alpes,Haute-Loire,43300,45.029,3.521,"Pébrac (43300), Auvergne-Rhône-Alpes"
16085,Le Pertuis,Auvergne-Rhône-Alpes,Haute-Loire,43200,45.102,4.064,"Le Pertuis (43200), Auvergne-Rhône-Alpes"
16086,Pinols,Auvergne-Rhône-Alpes,Haute-Loire,43300,45.039,3.385,"Pinols (43300), Auvergne-Rhône-Alpes"
16087,Polignac,Auvergne-Rhône-Alpes,Haute-Loire,43000,45.08,3.861,"Polignac (43000), Auvergne-Rhône-Alpes"
16088,Pont-Salomon,Auvergne-Rhône-Alpes,Haute-Loire,43330,45.335,4.243,"Pont-Salomon (43330), Auvergne-Rhône-Alpes"
16089,Pradelles,Auvergne-Rhône-Alpes,Haute-Loire,43420,44.765,3.872,"Pradelles (43420), Auvergne-Rhône-Alpes"
16090,Prades,Auvergne-Rhône-Alpes,Haute-Loire,43300,45.025,3.594,"Prades (43300), Auvergne-Rhône-Alpes"
16091,Présailles,Auvergne-Rhône-Alpes,Haute-Loire,43150,44.891,4.044,"Présailles (43150), Auvergne-Rhône-Alpes"
16092,Le Puy-en-Velay,Auvergne-Rhône-Alpes,Haute-Loire,43000,45.028,3.895,"Le Puy-en-Velay (43000), Auvergne-Rhône-Alpes"
16093,Queyrières,Auvergne-Rhône-Alpes,Haute-Loire,43260,45.07,4.104,"Queyrières (43260), Auvergne-Rhône-Alpes"
16094,Raucoules,Auvergne-Rhône-Alpes,Haute-Loire,43290,45.192,4.283,"Raucoules (43290), Auvergne-Rhône-Alpes"
16095,Rauret,Auvergne-Rhône-Alpes,Haute-Loire,43340,44.805,3.801,"Rauret (43340), Auvergne-Rhône-Alpes"
16096,Retournac,Auvergne-Rhône-Alpes,Haute-Loire,43130,45.219,4.028,"Retournac (43130), Auvergne-Rhône-Alpes"
16097,Riotord,Auvergne-Rhône-Alpes,Haute-Loire,43220,45.235,4.422,"Riotord (43220), Auvergne-Rhône-Alpes"
16098,Roche-en-Régnier,Auvergne-Rhône-Alpes,Haute-Loire,43810,45.233,3.948,"Roche-en-Régnier (43810), Auvergne-Rhône-Alpes"
16099,Rosières,Auvergne-Rhône-Alpes,Haute-Loire,43800,45.131,4.003,"Rosières (43800), Auvergne-Rhône-Alpes"
16100,Saint-André-de-Chalencon,Auvergne-Rhône-Alpes,Haute-Loire,43130,45.275,3.954,"Saint-André-de-Chalencon (43130), Auvergne-Rhône-Alpes"
16101,Saint-Arcons-d'Allier,Auvergne-Rhône-Alpes,Haute-Loire,43300,45.084,3.563,"Saint-Arcons-d'Allier (43300), Auvergne-Rhône-Alpes"
16102,Saint-Arcons-de-Barges,Auvergne-Rhône-Alpes,Haute-Loire,43420,44.834,3.924,"Saint-Arcons-de-Barges (43420), Auvergne-Rhône-Alpes"
16103,Saint-Austremoine,Auvergne-Rhône-Alpes,Haute-Loire,43380,45.119,3.357,"Saint-Austremoine (43380), Auvergne-Rhône-Alpes"
16104,Saint-Beauzire,Auvergne-Rhône-Alpes,Haute-Loire,43100,45.277,3.283,"Saint-Beauzire (43100), Auvergne-Rhône-Alpes"
16105,Saint-Bérain,Auvergne-Rhône-Alpes,Haute-Loire,43300,45.03,3.63,"Saint-Bérain (43300), Auvergne-Rhône-Alpes"
16106,Saint-Bonnet-le-Froid,Auvergne-Rhône-Alpes,Haute-Loire,43290,45.144,4.433,"Saint-Bonnet-le-Froid (43290), Auvergne-Rhône-Alpes"
16107,Saint-Christophe-d'Allier,Auvergne-Rhône-Alpes,Haute-Loire,43340,44.849,3.702,"Saint-Christophe-d'Allier (43340), Auvergne-Rhône-Alpes"
16108,Saint-Christophe-sur-Dolaison,Auvergne-Rhône-Alpes,Haute-Loire,43370,44.99,3.826,"Saint-Christophe-sur-Dolaison (43370), Auvergne-Rhône-Alpes"
16109,Saint-Cirgues,Auvergne-Rhône-Alpes,Haute-Loire,43380,45.134,3.39,"Saint-Cirgues (43380), Auvergne-Rhône-Alpes"
16110,Saint-Didier-en-Velay,Auvergne-Rhône-Alpes,Haute-Loire,43140,45.31,4.285,"Saint-Didier-en-Velay (43140), Auvergne-Rhône-Alpes"
16111,Saint-Didier-sur-Doulon,Auvergne-Rhône-Alpes,Haute-Loire,43440,45.305,3.548,"Saint-Didier-sur-Doulon (43440), Auvergne-Rhône-Alpes"
16112,Saint-Étienne-du-Vigan,Auvergne-Rhône-Alpes,Haute-Loire,43420,44.789,3.836,"Saint-Étienne-du-Vigan (43420), Auvergne-Rhône-Alpes"
16113,Saint-Étienne-Lardeyrol,Auvergne-Rhône-Alpes,Haute-Loire,43260,45.086,4.006,"Saint-Étienne-Lardeyrol (43260), Auvergne-Rhône-Alpes"
16114,Saint-Étienne-sur-Blesle,Auvergne-Rhône-Alpes,Haute-Loire,43450,45.304,3.126,"Saint-Étienne-sur-Blesle (43450), Auvergne-Rhône-Alpes"
16115,Sainte-Eugénie-de-Villeneuve,Auvergne-Rhône-Alpes,Haute-Loire,43230,45.142,3.63,"Sainte-Eugénie-de-Villeneuve (43230), Auvergne-Rhône-Alpes"
16116,Saint-Ferréol-d'Auroure,Auvergne-Rhône-Alpes,Haute-Loire,43330,45.357,4.259,"Saint-Ferréol-d'Auroure (43330), Auvergne-Rhône-Alpes"
16117,Sainte-Florine,Auvergne-Rhône-Alpes,Haute-Loire,43250,45.402,3.31,"Sainte-Florine (43250), Auvergne-Rhône-Alpes"
16118,Saint-Front,Auvergne-Rhône-Alpes,Haute-Loire,43550,44.973,4.139,"Saint-Front (43550), Auvergne-Rhône-Alpes"
16119,Saint-Geneys-près-Saint-Paulien,Auvergne-Rhône-Alpes,Haute-Loire,43350,45.174,3.831,"Saint-Geneys-près-Saint-Paulien (43350), Auvergne-Rhône-Alpes"
16120,Saint-Georges-d'Aurac,Auvergne-Rhône-Alpes,Haute-Loire,43230,45.159,3.552,"Saint-Georges-d'Aurac (43230), Auvergne-Rhône-Alpes"
16121,Saint-Georges-Lagricol,Auvergne-Rhône-Alpes,Haute-Loire,43500,45.304,3.888,"Saint-Georges-Lagricol (43500), Auvergne-Rhône-Alpes"
16122,Saint-Germain-Laprade,Auvergne-Rhône-Alpes,Haute-Loire,43700,45.033,3.978,"Saint-Germain-Laprade (43700), Auvergne-Rhône-Alpes"
16123,Saint-Géron,Auvergne-Rhône-Alpes,Haute-Loire,43360,45.335,3.294,"Saint-Géron (43360), Auvergne-Rhône-Alpes"
16124,Saint-Haon,Auvergne-Rhône-Alpes,Haute-Loire,43340,44.855,3.762,"Saint-Haon (43340), Auvergne-Rhône-Alpes"
16125,Saint-Hilaire,Auvergne-Rhône-Alpes,Haute-Loire,43390,45.381,3.439,"Saint-Hilaire (43390), Auvergne-Rhône-Alpes"
16126,Saint-Hostien,Auvergne-Rhône-Alpes,Haute-Loire,43260,45.078,4.049,"Saint-Hostien (43260), Auvergne-Rhône-Alpes"
16127,Saint-Ilpize,Auvergne-Rhône-Alpes,Haute-Loire,43380,45.2,3.406,"Saint-Ilpize (43380), Auvergne-Rhône-Alpes"
16128,Saint-Jean-d'Aubrigoux,Auvergne-Rhône-Alpes,Haute-Loire,43500,45.364,3.811,"Saint-Jean-d'Aubrigoux (43500), Auvergne-Rhône-Alpes"
16129,Saint-Jean-de-Nay,Auvergne-Rhône-Alpes,Haute-Loire,43320,45.065,3.69,"Saint-Jean-de-Nay (43320), Auvergne-Rhône-Alpes"
16130,Saint-Jean-Lachalm,Auvergne-Rhône-Alpes,Haute-Loire,43510,44.942,3.724,"Saint-Jean-Lachalm (43510), Auvergne-Rhône-Alpes"
16131,Saint-Jeures,Auvergne-Rhône-Alpes,Haute-Loire,43200,45.104,4.212,"Saint-Jeures (43200), Auvergne-Rhône-Alpes"
16132,Saint-Julien-Chapteuil,Auvergne-Rhône-Alpes,Haute-Loire,43260,45.03,4.08,"Saint-Julien-Chapteuil (43260), Auvergne-Rhône-Alpes"
16133,Saint-Julien-d'Ance,Auvergne-Rhône-Alpes,Haute-Loire,43500,45.306,3.924,"Saint-Julien-d'Ance (43500), Auvergne-Rhône-Alpes"
16134,Saint-Julien-des-Chazes,Auvergne-Rhône-Alpes,Haute-Loire,43300,45.048,3.576,"Saint-Julien-des-Chazes (43300), Auvergne-Rhône-Alpes"
16135,Saint-Julien-du-Pinet,Auvergne-Rhône-Alpes,Haute-Loire,43200,45.147,4.048,"Saint-Julien-du-Pinet (43200), Auvergne-Rhône-Alpes"
16136,Saint-Julien-Molhesabate,Auvergne-Rhône-Alpes,Haute-Loire,43220,45.19,4.437,"Saint-Julien-Molhesabate (43220), Auvergne-Rhône-Alpes"
16137,Saint-Just-Malmont,Auvergne-Rhône-Alpes,Haute-Loire,43240,45.346,4.322,"Saint-Just-Malmont (43240), Auvergne-Rhône-Alpes"
16138,Saint-Just-près-Brioude,Auvergne-Rhône-Alpes,Haute-Loire,43100,45.233,3.331,"Saint-Just-près-Brioude (43100), Auvergne-Rhône-Alpes"
16139,Saint-Laurent-Chabreuges,Auvergne-Rhône-Alpes,Haute-Loire,43100,45.277,3.347,"Saint-Laurent-Chabreuges (43100), Auvergne-Rhône-Alpes"
16140,Sainte-Marguerite,Auvergne-Rhône-Alpes,Haute-Loire,43230,45.211,3.583,"Sainte-Marguerite (43230), Auvergne-Rhône-Alpes"
16141,Saint-Martin-de-Fugères,Auvergne-Rhône-Alpes,Haute-Loire,43150,44.907,3.946,"Saint-Martin-de-Fugères (43150), Auvergne-Rhône-Alpes"
16142,Saint-Maurice-de-Lignon,Auvergne-Rhône-Alpes,Haute-Loire,43200,45.22,4.135,"Saint-Maurice-de-Lignon (43200), Auvergne-Rhône-Alpes"
16143,Saint-Pal-de-Chalencon,Auvergne-Rhône-Alpes,Haute-Loire,43500,45.348,3.963,"Saint-Pal-de-Chalencon (43500), Auvergne-Rhône-Alpes"
16144,Saint-Pal-de-Mons,Auvergne-Rhône-Alpes,Haute-Loire,43620,45.242,4.283,"Saint-Pal-de-Mons (43620), Auvergne-Rhône-Alpes"
16145,Saint-Pal-de-Senouire,Auvergne-Rhône-Alpes,Haute-Loire,43160,45.258,3.647,"Saint-Pal-de-Senouire (43160), Auvergne-Rhône-Alpes"
16146,Saint-Paul-de-Tartas,Auvergne-Rhône-Alpes,Haute-Loire,43420,44.799,3.894,"Saint-Paul-de-Tartas (43420), Auvergne-Rhône-Alpes"
16147,Saint-Paulien,Auvergne-Rhône-Alpes,Haute-Loire,43350,45.135,3.821,"Saint-Paulien (43350), Auvergne-Rhône-Alpes"
16148,Saint-Pierre-du-Champ,Auvergne-Rhône-Alpes,Haute-Loire,43810,45.246,3.888,"Saint-Pierre-du-Champ (43810), Auvergne-Rhône-Alpes"
16149,Saint-Pierre-Eynac,Auvergne-Rhône-Alpes,Haute-Loire,43260,45.047,4.027,"Saint-Pierre-Eynac (43260), Auvergne-Rhône-Alpes"
16150,Saint-Préjet-Armandon,Auvergne-Rhône-Alpes,Haute-Loire,43230,45.249,3.552,"Saint-Préjet-Armandon (43230), Auvergne-Rhône-Alpes"
16151,Saint-Préjet-d'Allier,Auvergne-Rhône-Alpes,Haute-Loire,43580,44.92,3.625,"Saint-Préjet-d'Allier (43580), Auvergne-Rhône-Alpes"
16152,Saint-Privat-d'Allier,Auvergne-Rhône-Alpes,Haute-Loire,43580,45.002,3.67,"Saint-Privat-d'Allier (43580), Auvergne-Rhône-Alpes"
16153,Saint-Privat-du-Dragon,Auvergne-Rhône-Alpes,Haute-Loire,43380,45.195,3.443,"Saint-Privat-du-Dragon (43380), Auvergne-Rhône-Alpes"
16154,Saint-Romain-Lachalm,Auvergne-Rhône-Alpes,Haute-Loire,43620,45.265,4.34,"Saint-Romain-Lachalm (43620), Auvergne-Rhône-Alpes"
16155,Sainte-Sigolène,Auvergne-Rhône-Alpes,Haute-Loire,43600,45.247,4.228,"Sainte-Sigolène (43600), Auvergne-Rhône-Alpes"
16156,Saint-Vénérand,Auvergne-Rhône-Alpes,Haute-Loire,43580,44.875,3.675,"Saint-Vénérand (43580), Auvergne-Rhône-Alpes"
16157,Saint-Vert,Auvergne-Rhône-Alpes,Haute-Loire,43440,45.377,3.542,"Saint-Vert (43440), Auvergne-Rhône-Alpes"
16158,Saint-Victor-Malescours,Auvergne-Rhône-Alpes,Haute-Loire,43140,45.294,4.324,"Saint-Victor-Malescours (43140), Auvergne-Rhône-Alpes"
16159,Saint-Victor-sur-Arlanc,Auvergne-Rhône-Alpes,Haute-Loire,43500,45.336,3.776,"Saint-Victor-sur-Arlanc (43500), Auvergne-Rhône-Alpes"
16160,Saint-Vidal,Auvergne-Rhône-Alpes,Haute-Loire,43320,45.075,3.799,"Saint-Vidal (43320), Auvergne-Rhône-Alpes"
16161,Saint-Vincent,Auvergne-Rhône-Alpes,Haute-Loire,43800,45.152,3.898,"Saint-Vincent (43800), Auvergne-Rhône-Alpes"
16162,Salettes,Auvergne-Rhône-Alpes,Haute-Loire,43150,44.866,3.981,"Salettes (43150), Auvergne-Rhône-Alpes"
16163,Salzuit,Auvergne-Rhône-Alpes,Haute-Loire,43230,45.21,3.483,"Salzuit (43230), Auvergne-Rhône-Alpes"
16164,Sanssac-l'Église,Auvergne-Rhône-Alpes,Haute-Loire,43320,45.046,3.791,"Sanssac-l'Église (43320), Auvergne-Rhône-Alpes"
16165,Saugues,Auvergne-Rhône-Alpes,Haute-Loire,43170,44.948,3.539,"Saugues (43170), Auvergne-Rhône-Alpes"
16166,La Séauve-sur-Semène,Auvergne-Rhône-Alpes,Haute-Loire,43140,45.295,4.25,"La Séauve-sur-Semène (43140), Auvergne-Rhône-Alpes"
16167,Sembadel,Auvergne-Rhône-Alpes,Haute-Loire,43160,45.272,3.694,"Sembadel (43160), Auvergne-Rhône-Alpes"
16168,Séneujols,Auvergne-Rhône-Alpes,Haute-Loire,43510,44.954,3.783,"Séneujols (43510), Auvergne-Rhône-Alpes"
16169,Siaugues-Sainte-Marie,Auvergne-Rhône-Alpes,Haute-Loire,43300,45.079,3.627,"Siaugues-Sainte-Marie (43300), Auvergne-Rhône-Alpes"
16170,Solignac-sous-Roche,Auvergne-Rhône-Alpes,Haute-Loire,43130,45.252,3.997,"Solignac-sous-Roche (43130), Auvergne-Rhône-Alpes"
16171,Solignac-sur-Loire,Auvergne-Rhône-Alpes,Haute-Loire,43370,44.958,3.881,"Solignac-sur-Loire (43370), Auvergne-Rhône-Alpes"
16172,Tailhac,Auvergne-Rhône-Alpes,Haute-Loire,43300,45.05,3.457,"Tailhac (43300), Auvergne-Rhône-Alpes"
16173,Tence,Auvergne-Rhône-Alpes,Haute-Loire,43190,45.113,4.3,"Tence (43190), Auvergne-Rhône-Alpes"
16174,Thoras,Auvergne-Rhône-Alpes,Haute-Loire,43580,44.859,3.561,"Thoras (43580), Auvergne-Rhône-Alpes"
16175,Tiranges,Auvergne-Rhône-Alpes,Haute-Loire,43530,45.288,4.012,"Tiranges (43530), Auvergne-Rhône-Alpes"
16176,Torsiac,Auvergne-Rhône-Alpes,Haute-Loire,43450,45.352,3.198,"Torsiac (43450), Auvergne-Rhône-Alpes"
16177,Valprivas,Auvergne-Rhône-Alpes,Haute-Loire,43210,45.321,4.047,"Valprivas (43210), Auvergne-Rhône-Alpes"
16178,Vals-le-Chastel,Auvergne-Rhône-Alpes,Haute-Loire,43230,45.271,3.528,"Vals-le-Chastel (43230), Auvergne-Rhône-Alpes"
16179,Vals-près-le-Puy,Auvergne-Rhône-Alpes,Haute-Loire,43750,45.024,3.866,"Vals-près-le-Puy (43750), Auvergne-Rhône-Alpes"
16180,Varennes-Saint-Honorat,Auvergne-Rhône-Alpes,Haute-Loire,43270,45.177,3.645,"Varennes-Saint-Honorat (43270), Auvergne-Rhône-Alpes"
16181,Les Vastres,Auvergne-Rhône-Alpes,Haute-Loire,43430,44.99,4.27,"Les Vastres (43430), Auvergne-Rhône-Alpes"
16182,Vazeilles-Limandre,Auvergne-Rhône-Alpes,Haute-Loire,43320,45.117,3.694,"Vazeilles-Limandre (43320), Auvergne-Rhône-Alpes"
16183,Venteuges,Auvergne-Rhône-Alpes,Haute-Loire,43170,44.982,3.483,"Venteuges (43170), Auvergne-Rhône-Alpes"
16184,Vergezac,Auvergne-Rhône-Alpes,Haute-Loire,43320,45.032,3.734,"Vergezac (43320), Auvergne-Rhône-Alpes"
16185,Vergongheon,Auvergne-Rhône-Alpes,Haute-Loire,43360,45.372,3.331,"Vergongheon (43360), Auvergne-Rhône-Alpes"
16186,Vernassal,Auvergne-Rhône-Alpes,Haute-Loire,43270,45.146,3.711,"Vernassal (43270), Auvergne-Rhône-Alpes"
16187,Le Vernet,Auvergne-Rhône-Alpes,Haute-Loire,43320,45.039,3.662,"Le Vernet (43320), Auvergne-Rhône-Alpes"
16188,Vézézoux,Auvergne-Rhône-Alpes,Haute-Loire,43390,45.405,3.348,"Vézézoux (43390), Auvergne-Rhône-Alpes"
16189,Vieille-Brioude,Auvergne-Rhône-Alpes,Haute-Loire,43100,45.251,3.404,"Vieille-Brioude (43100), Auvergne-Rhône-Alpes"
16190,Vielprat,Auvergne-Rhône-Alpes,Haute-Loire,43490,44.851,3.951,"Vielprat (43490), Auvergne-Rhône-Alpes"
16191,Villeneuve-d'Allier,Auvergne-Rhône-Alpes,Haute-Loire,43380,45.194,3.378,"Villeneuve-d'Allier (43380), Auvergne-Rhône-Alpes"
16192,Les Villettes,Auvergne-Rhône-Alpes,Haute-Loire,43600,45.24,4.179,"Les Villettes (43600), Auvergne-Rhône-Alpes"
16193,Vorey,Auvergne-Rhône-Alpes,Haute-Loire,43800,45.193,3.905,"Vorey (43800), Auvergne-Rhône-Alpes"
16194,Yssingeaux,Auvergne-Rhône-Alpes,Haute-Loire,43200,45.139,4.131,"Yssingeaux (43200), Auvergne-Rhône-Alpes"
20499,Allaire,Bretagne,Morbihan,56350,47.639,-2.177,"Allaire (56350), Bretagne"
20500,Ambon,Bretagne,Morbihan,56190,47.557,-2.541,"Ambon (56190), Bretagne"
20501,Arradon,Bretagne,Morbihan,56610,47.634,-2.822,"Arradon (56610), Bretagne"
20502,Arzal,Bretagne,Morbihan,56190,47.52,-2.405,"Arzal (56190), Bretagne"
20503,Arzon,Bretagne,Morbihan,56640,47.547,-2.888,"Arzon (56640), Bretagne"
20504,Augan,Bretagne,Morbihan,56800,47.912,-2.268,"Augan (56800), Bretagne"
20505,Auray,Bretagne,Morbihan,56400,47.668,-2.99,"Auray (56400), Bretagne"
20506,Baden,Bretagne,Morbihan,56870,47.615,-2.904,"Baden (56870), Bretagne"
20507,Bangor,Bretagne,Morbihan,56360,47.313,-3.192,"Bangor (56360), Bretagne"
20508,Baud,Bretagne,Morbihan,56150,47.875,-3.031,"Baud (56150), Bretagne"
20509,Béganne,Bretagne,Morbihan,56350,47.603,-2.244,"Béganne (56350), Bretagne"
20510,Beignon,Bretagne,Morbihan,56380,47.966,-2.18,"Beignon (56380), Bretagne"
20511,Belz,Bretagne,Morbihan,56550,47.672,-3.162,"Belz (56550), Bretagne"
20512,Berné,Bretagne,Morbihan,56240,47.985,-3.374,"Berné (56240), Bretagne"
20513,Berric,Bretagne,Morbihan,56230,47.638,-2.528,"Berric (56230), Bretagne"
20514,Bignan,Bretagne,Morbihan,56500,47.877,-2.759,"Bignan (56500), Bretagne"
20515,Billiers,Bretagne,Morbihan,56190,47.524,-2.48,"Billiers (56190), Bretagne"
20516,Billio,Bretagne,Morbihan,56420,47.868,-2.648,"Billio (56420), Bretagne"
20517,Bohal,Bretagne,Morbihan,56140,47.784,-2.447,"Bohal (56140), Bretagne"
20518,Brandérion,Bretagne,Morbihan,56700,47.792,-3.193,"Brandérion (56700), Bretagne"
20519,Brandivy,Bretagne,Morbihan,56390,47.784,-2.922,"Brandivy (56390), Bretagne"
20520,Brech,Bretagne,Morbihan,56400,47.709,-3.024,"Brech (56400), Bretagne"
20521,Bréhan,Bretagne,Morbihan,56580,48.07,-2.687,"Bréhan (56580), Bretagne"
20522,Brignac,Bretagne,Morbihan,56430,48.112,-2.395,"Brignac (56430), Bretagne"
20523,Bubry,Bretagne,Morbihan,56310,47.969,-3.176,"Bubry (56310), Bretagne"
20524,Buléon,Bretagne,Morbihan,56420,47.92,-2.675,"Buléon (56420), Bretagne"
20525,Caden,Bretagne,Morbihan,56220,47.64,-2.299,"Caden (56220), Bretagne"
20526,Calan,Bretagne,Morbihan,56240,47.88,-3.312,"Calan (56240), Bretagne"
20527,Camoël,Bretagne,Morbihan,56130,47.479,-2.399,"Camoël (56130), Bretagne"
20528,Camors,Bretagne,Morbihan,56330,47.83,-3.0,"Camors (56330), Bretagne"
20529,Campénéac,Bretagne,Morbihan,56800,47.962,-2.278,"Campénéac (56800), Bretagne"
20530,Carentoir,Bretagne,Morbihan,56910,47.82,-2.146,"Carentoir (56910), Bretagne"
20531,Carnac,Bretagne,Morbihan,56340,47.608,-3.07,"Carnac (56340), Bretagne"
20532,Caro,Bretagne,Morbihan,56140,47.862,-2.328,"Caro (56140), Bretagne"
20533,Caudan,Bretagne,Morbihan,56850,47.813,-3.341,"Caudan (56850), Bretagne"
20534,La Chapelle-Neuve,Bretagne,Morbihan,56500,47.855,-2.934,"La Chapelle-Neuve (56500), Bretagne"
20535,Cléguer,Bretagne,Morbihan,56620,47.865,-3.365,"Cléguer (56620), Bretagne"
20536,Cléguérec,Bretagne,Morbihan,56480,48.128,-3.063,"Cléguérec (56480), Bretagne"
20537,Colpo,Bretagne,Morbihan,56390,47.816,-2.807,"Colpo (56390), Bretagne"
20538,Concoret,Bretagne,Morbihan,56430,48.066,-2.208,"Concoret (56430), Bretagne"
20539,Cournon,Bretagne,Morbihan,56200,47.749,-2.098,"Cournon (56200), Bretagne"
20540,Le Cours,Bretagne,Morbihan,56230,47.75,-2.508,"Le Cours (56230), Bretagne"
20541,Crach,Bretagne,Morbihan,56950,47.63,-3.001,"Crach (56950), Bretagne"
20542,Crédin,Bretagne,Morbihan,56580,48.038,-2.765,"Crédin (56580), Bretagne"
20543,Le Croisty,Bretagne,Morbihan,56540,48.061,-3.373,"Le Croisty (56540), Bretagne"
20544,La Croix-Helléan,Bretagne,Morbihan,56120,47.964,-2.511,"La Croix-Helléan (56120), Bretagne"
20545,Cruguel,Bretagne,Morbihan,56420,47.878,-2.591,"Cruguel (56420), Bretagne"
20546,Damgan,Bretagne,Morbihan,56750,47.523,-2.586,"Damgan (56750), Bretagne"
20547,Elven,Bretagne,Morbihan,56250,47.733,-2.593,"Elven (56250), Bretagne"
20548,Erdeven,Bretagne,Morbihan,56410,47.637,-3.156,"Erdeven (56410), Bretagne"
20549,Étel,Bretagne,Morbihan,56410,47.657,-3.198,"Étel (56410), Bretagne"
20550,Évriguet,Bretagne,Morbihan,56490,48.083,-2.405,"Évriguet (56490), Bretagne"
20551,Le Faouët,Bretagne,Morbihan,56320,48.049,-3.509,"Le Faouët (56320), Bretagne"
20552,Férel,Bretagne,Morbihan,56130,47.487,-2.34,"Férel (56130), Bretagne"
